product_id,date,sales,knn_avg_distance,knn_flag
P002,2023-02-16,28,0.0,False
P002,2023-02-17,26,0.0,False
P002,2023-02-18,29,0.0,False
P002,2023-02-19,35,0.0,False
P002,2023-02-20,26,0.0,False
P002,2023-02-21,33,0.0,False
P002,2023-02-22,30,0.0,False
P002,2023-02-23,26,0.0,False
P002,2023-02-24,27,0.0,False
P002,2023-02-25,35,0.0,False
P002,2023-02-26,34,0.0,False
P002,2023-02-27,22,0.0,False
P002,2023-02-28,26,0.0,False
P002,2023-03-01,23,0.2,False
P002,2023-03-02,21,0.4,False
P002,2023-03-03,28,0.0,False
P002,2023-03-04,37,0.0,False
P002,2023-03-05,28,0.0,False
P002,2023-03-06,26,0.0,False
P002,2023-03-07,30,0.0,False
P002,2023-03-08,31,0.0,False
P002,2023-03-09,30,0.0,False
P002,2023-03-10,27,0.0,False
P002,2023-03-11,32,0.0,False
P002,2023-03-12,31,0.0,False
P002,2023-03-13,28,0.0,False
P002,2023-03-14,28,0.0,False
P002,2023-03-15,32,0.0,False
P002,2023-03-16,31,0.0,False
P002,2023-03-17,26,0.0,False
P002,2023-03-18,30,0.0,False
P002,2023-03-19,34,0.0,False
P002,2023-03-20,27,0.0,False
P002,2023-03-21,26,0.0,False
P002,2023-03-22,24,0.0,False
P002,2023-03-23,28,0.0,False
P002,2023-03-24,25,0.0,False
P002,2023-03-25,33,0.0,False
P002,2023-03-26,37,0.0,False
P002,2023-03-27,25,0.0,False
P002,2023-03-28,28,0.0,False
P002,2023-03-29,28,0.0,False
P002,2023-03-30,22,0.0,False
P002,2023-03-31,25,0.0,False
P002,2023-04-01,41,0.0,False
P002,2023-04-02,31,0.0,False
P002,2023-04-03,18,1.0,False
P002,2023-04-04,19,1.0,False
P002,2023-04-05,27,0.0,False
P002,2023-04-06,27,0.0,False
P002,2023-04-07,26,0.0,False
P002,2023-04-08,41,0.0,False
P002,2023-04-09,25,0.0,False
P002,2023-04-10,29,0.0,False
P002,2023-04-11,33,0.0,False
P002,2023-04-12,23,0.2,False
P002,2023-04-13,26,0.0,False
P002,2023-04-14,24,0.0,False
P002,2023-04-15,32,0.0,False
P002,2023-04-16,35,0.0,False
P002,2023-04-17,33,0.0,False
P002,2023-04-18,34,0.0,False
P002,2023-04-19,26,0.0,False
P002,2023-04-20,35,0.0,False
P002,2023-04-21,27,0.0,False
P002,2023-04-22,43,0.0,False
P002,2023-04-23,36,0.0,False
P002,2023-04-24,28,0.0,False
P002,2023-04-25,29,0.0,False
P002,2023-04-26,40,0.0,False
P002,2023-04-27,31,0.0,False
P002,2023-04-28,25,0.0,False
P002,2023-04-29,40,0.0,False
P002,2023-04-30,35,0.0,False
P002,2023-05-01,25,0.0,False
P002,2023-05-02,31,0.0,False
P002,2023-05-03,28,0.0,False
P002,2023-05-04,29,0.0,False
P002,2023-05-05,28,0.0,False
P002,2023-05-06,38,0.0,False
P002,2023-05-07,38,0.0,False
P002,2023-05-08,20,0.6,False
P002,2023-05-09,30,0.0,False
P002,2023-05-10,24,0.0,False
P002,2023-05-11,22,0.0,False
P002,2023-05-12,27,0.0,False
P002,2023-05-13,37,0.0,False
P002,2023-05-14,34,0.0,False
P002,2023-05-15,31,0.0,False
P002,2023-05-16,22,0.0,False
P002,2023-05-17,26,0.0,False
P002,2023-05-18,25,0.0,False
P002,2023-05-19,28,0.0,False
P002,2023-05-20,38,0.0,False
P002,2023-05-21,33,0.0,False
P002,2023-05-22,31,0.0,False
P002,2023-05-23,28,0.0,False
P002,2023-05-24,20,0.6,False
P002,2023-05-25,20,0.6,False
P002,2023-05-26,28,0.0,False
P002,2023-05-27,36,0.0,False
P002,2023-05-28,36,0.0,False
P002,2023-05-29,28,0.0,False
P002,2023-05-30,29,0.0,False
P002,2023-05-31,32,0.0,False
P002,2023-06-01,24,0.0,False
P002,2023-06-02,23,0.2,False
P002,2023-06-03,32,0.0,False
P002,2023-06-04,38,0.0,False
P002,2023-06-05,33,0.0,False
P002,2023-06-06,26,0.0,False
P002,2023-06-07,18,1.0,False
P002,2023-06-08,21,0.4,False
P002,2023-06-09,25,0.0,False
P002,2023-06-10,35,0.0,False
P002,2023-06-11,35,0.0,False
P002,2023-06-12,28,0.0,False
P002,2023-06-13,27,0.0,False
P002,2023-06-14,32,0.0,False
P002,2023-06-15,26,0.0,False
P002,2023-06-16,25,0.0,False
P002,2023-06-17,39,0.0,False
P002,2023-06-18,31,0.0,False
P002,2023-06-19,30,0.0,False
P002,2023-06-20,29,0.0,False
P002,2023-06-21,28,0.0,False
P002,2023-06-22,35,0.0,False
P002,2023-06-23,26,0.0,False
P002,2023-06-24,45,0.0,False
P002,2023-06-25,36,0.0,False
P002,2023-06-26,23,0.2,False
P002,2023-06-27,29,0.0,False
P002,2023-06-28,24,0.0,False
P002,2023-06-29,26,0.0,False
P002,2023-06-30,30,0.0,False
P002,2023-07-01,40,0.0,False
P002,2023-07-02,35,0.0,False
P002,2023-07-03,33,0.0,False
P002,2023-07-04,33,0.0,False
P002,2023-07-05,34,0.0,False
P002,2023-07-06,31,0.0,False
P002,2023-07-07,34,0.0,False
P002,2023-07-08,30,0.0,False
P002,2023-07-09,36,0.0,False
P002,2023-07-10,25,0.0,False
P002,2023-07-11,29,0.0,False
P002,2023-07-12,27,0.0,False
P002,2023-07-13,28,0.0,False
P002,2023-07-14,36,0.0,False
P002,2023-07-15,37,0.0,False
P002,2023-07-16,39,0.0,False
P002,2023-07-17,28,0.0,False
P002,2023-07-18,29,0.0,False
P002,2023-07-19,29,0.0,False
P002,2023-07-20,31,0.0,False
P002,2023-07-21,34,0.0,False
P002,2023-07-22,44,0.0,False
P002,2023-07-23,39,0.0,False
P002,2023-07-24,31,0.0,False
P002,2023-07-25,24,0.0,False
P002,2023-07-26,29,0.0,False
P002,2023-07-27,33,0.0,False
P002,2023-07-28,33,0.0,False
P002,2023-07-29,39,0.0,False
P002,2023-07-30,41,0.0,False
P002,2023-07-31,31,0.0,False
P002,2023-08-01,34,0.0,False
P002,2023-08-02,30,0.0,False
P002,2023-08-03,28,0.0,False
P002,2023-08-04,31,0.0,False
P002,2023-08-05,26,0.0,False
P002,2023-08-06,40,0.0,False
P002,2023-08-07,15,2.8,True
P002,2023-08-08,22,0.0,False
P002,2023-08-09,31,0.0,False
P002,2023-08-10,31,0.0,False
P002,2023-08-11,25,0.0,False
P002,2023-08-12,35,0.0,False
P002,2023-08-13,44,0.0,False
P002,2023-08-14,28,0.0,False
P002,2023-08-15,38,0.0,False
P002,2023-08-16,30,0.0,False
P002,2023-08-17,31,0.0,False
P002,2023-08-18,36,0.0,False
P002,2023-08-19,39,0.0,False
P002,2023-08-20,34,0.0,False
P002,2023-08-21,29,0.0,False
P002,2023-08-22,30,0.0,False
P002,2023-08-23,24,0.0,False
P002,2023-08-24,29,0.0,False
P002,2023-08-25,27,0.0,False
P002,2023-08-26,42,0.0,False
P002,2023-08-27,39,0.0,False
P002,2023-08-28,29,0.0,False
P002,2023-08-29,29,0.0,False
P002,2023-08-30,31,0.0,False
P002,2023-08-31,32,0.0,False
P002,2023-09-01,26,0.0,False
P002,2023-09-02,34,0.0,False
P002,2023-09-03,43,0.0,False
P002,2023-09-04,28,0.0,False
P002,2023-09-05,24,0.0,False
P002,2023-09-06,32,0.0,False
P002,2023-09-07,32,0.0,False
P002,2023-09-08,24,0.0,False
P002,2023-09-09,40,0.0,False
P002,2023-09-10,42,0.0,False
P002,2023-09-11,32,0.0,False
P002,2023-09-12,33,0.0,False
P002,2023-09-13,25,0.0,False
P002,2023-09-14,32,0.0,False
P002,2023-09-15,29,0.0,False
P002,2023-09-16,37,0.0,False
P002,2023-09-17,43,0.0,False
P002,2023-09-18,36,0.0,False
P002,2023-09-19,342,210.2,True
P002,2023-09-20,36,0.0,False
P002,2023-09-21,30,0.0,False
P002,2023-09-22,32,0.0,False
P002,2023-09-23,42,0.0,False
P002,2023-09-24,40,0.0,False
P002,2023-09-25,31,0.0,False
P002,2023-09-26,34,0.0,False
P002,2023-09-27,31,0.0,False
P002,2023-09-28,28,0.0,False
P002,2023-09-29,29,0.0,False
P002,2023-09-30,43,0.0,False
P002,2023-10-01,40,0.0,False
P002,2023-10-02,33,0.0,False
P002,2023-10-03,34,0.0,False
P002,2023-10-04,30,0.0,False
P002,2023-10-05,35,0.0,False
P002,2023-10-06,34,0.0,False
P002,2023-10-07,36,0.0,False
P002,2023-10-08,47,0.8,False
P002,2023-10-09,31,0.0,False
P002,2023-10-10,27,0.0,False
P002,2023-10-11,30,0.0,False
P002,2023-10-12,30,0.0,False
P002,2023-10-13,35,0.0,False
P002,2023-10-14,43,0.0,False
P002,2023-10-15,43,0.0,False
P002,2023-10-16,39,0.0,False
P002,2023-10-17,38,0.0,False
P002,2023-10-18,39,0.0,False
P002,2023-10-19,40,0.0,False
P002,2023-10-20,41,0.0,False
P002,2023-10-21,40,0.0,False
P002,2023-10-22,48,0.0,False
P002,2023-10-23,33,0.0,False
P002,2023-10-24,43,0.0,False
P002,2023-10-25,43,0.0,False
P002,2023-10-26,49,0.0,False
P002,2023-10-27,50,0.0,False
P002,2023-10-28,56,0.0,False
P002,2023-10-29,55,0.0,False
P002,2023-10-30,51,0.8,False
P002,2023-10-31,48,0.0,False
P002,2023-11-01,52,0.0,False
P002,2023-11-02,57,0.0,False
P002,2023-11-03,52,0.0,False
P002,2023-11-04,68,0.8,False
P002,2023-11-05,69,0.0,False
P002,2023-11-06,55,0.0,False
P002,2023-11-07,64,0.0,False
P002,2023-11-08,64,0.0,False
P002,2023-11-09,63,0.0,False
P002,2023-11-10,61,1.0,False
P002,2023-11-11,71,0.0,False
P002,2023-11-12,73,0.0,False
P002,2023-11-13,70,0.0,False
P002,2023-11-14,65,1.0,False
P002,2023-11-15,72,0.6,False
P002,2023-11-16,66,0.0,False
P002,2023-11-17,71,0.0,False
P002,2023-11-18,82,0.8,False
P002,2023-11-19,92,1.2,False
P002,2023-11-20,69,0.0,False
P002,2023-11-21,81,1.2,False
P002,2023-11-22,76,0.4,False
P002,2023-11-23,78,0.8,False
P002,2023-11-24,77,0.6,False
P002,2023-11-25,87,1.2,False
P002,2023-11-26,85,0.6,False
P002,2023-11-27,82,0.8,False
P002,2023-11-28,75,0.6,False
P002,2023-11-29,81,1.2,False
P002,2023-11-30,73,0.0,False
P002,2023-12-01,75,0.6,False
P002,2023-12-02,79,1.2,False
P002,2023-12-03,85,0.6,False
P002,2023-12-04,79,1.2,False
P002,2023-12-05,72,0.6,False
P002,2023-12-06,71,0.0,False
P002,2023-12-07,66,0.0,False
P002,2023-12-08,68,0.8,False
P002,2023-12-09,71,0.0,False
P002,2023-12-10,72,0.6,False
P002,2023-12-11,67,0.0,False
P002,2023-12-12,70,0.0,False
P002,2023-12-13,75,0.6,False
P002,2023-12-14,60,0.0,False
P002,2023-12-15,66,0.0,False
P002,2023-12-16,69,0.0,False
P002,2023-12-17,66,0.0,False
P002,2023-12-18,58,1.0,False
P002,2023-12-19,56,0.0,False
P002,2023-12-20,54,1.0,False
P002,2023-12-21,51,0.8,False
P002,2023-12-22,46,0.0,False
P002,2023-12-23,53,0.0,False
P002,2023-12-24,60,0.0,False
P002,2023-12-25,88888,88713.0,True
P002,2023-12-26,44,0.0,False
P002,2023-12-27,46,0.0,False
P002,2023-12-28,48,0.0,False
P002,2023-12-29,44,0.0,False
P002,2023-12-30,49,0.0,False
P002,2023-12-31,56,0.0,False
P002,2024-01-01,39,0.0,False
P002,2024-01-02,34,0.0,False
P002,2024-01-03,36,0.0,False
P002,2024-01-04,37,0.0,False
P002,2024-01-05,37,0.0,False
P002,2024-01-06,44,0.0,False
P002,2024-01-07,44,0.0,False
P002,2024-01-08,35,0.0,False
P002,2024-01-09,28,0.0,False
P002,2024-01-10,0,9.8,True
P002,2024-01-11,0,9.8,True
P002,2024-01-12,0,9.8,True
P002,2024-01-13,47,0.8,False
P002,2024-01-14,45,0.0,False
P002,2024-01-15,39,0.0,False
P002,2024-01-16,32,0.0,False
P002,2024-01-17,28,0.0,False
P002,2024-01-18,32,0.0,False
P002,2024-01-19,33,0.0,False
P002,2024-01-20,42,0.0,False
P002,2024-01-21,46,0.0,False
P002,2024-01-22,31,0.0,False
P002,2024-01-23,34,0.0,False
P002,2024-01-24,29,0.0,False
P002,2024-01-25,35,0.0,False
P002,2024-01-26,33,0.0,False
P002,2024-01-27,39,0.0,False
P002,2024-01-28,41,0.0,False
P002,2024-01-29,32,0.0,False
P002,2024-01-30,32,0.0,False
P002,2024-01-31,40,0.0,False
P002,2024-02-01,33,0.0,False
P002,2024-02-02,32,0.0,False
P002,2024-02-03,33,0.0,False
P002,2024-02-04,38,0.0,False
P002,2024-02-05,32,0.0,False
P002,2024-02-06,30,0.0,False
P002,2024-02-07,39,0.0,False
P002,2024-02-08,32,0.0,False
P002,2024-02-09,38,0.0,False
P002,2024-02-10,42,0.0,False
P002,2024-02-11,42,0.0,False
P002,2024-02-12,33,0.0,False
P002,2024-02-13,33,0.0,False
P002,2024-02-14,40,0.0,False
P002,2024-02-15,24,0.0,False
P002,2024-02-16,25,0.0,False
P002,2024-02-17,40,0.0,False
P002,2024-02-18,42,0.0,False
P002,2024-02-19,36,0.0,False
P002,2024-02-20,35,0.0,False
P002,2024-02-21,32,0.0,False
P002,2024-02-22,37,0.0,False
P002,2024-02-23,37,0.0,False
P002,2024-02-24,43,0.0,False
P002,2024-02-25,46,0.0,False
P002,2024-02-26,35,0.0,False
P002,2024-02-27,31,0.0,False
P002,2024-02-28,36,0.0,False
P002,2024-02-29,34,0.0,False
P002,2024-03-01,34,0.0,False
P002,2024-03-02,48,0.0,False
P002,2024-03-03,32,0.0,False
P002,2024-03-04,28,0.0,False
P002,2024-03-05,29,0.0,False
P002,2024-03-06,32,0.0,False
P002,2024-03-07,33,0.0,False
P002,2024-03-08,28,0.0,False
P002,2024-03-09,38,0.0,False
P002,2024-03-10,39,0.0,False
P002,2024-03-11,44,0.0,False
P002,2024-03-12,41,0.0,False
P002,2024-03-13,32,0.0,False
P002,2024-03-14,32,0.0,False
P002,2024-03-15,29,0.0,False
P002,2024-03-16,35,0.0,False
P002,2024-03-17,42,0.0,False
P002,2024-03-18,30,0.0,False
P002,2024-03-19,34,0.0,False
P002,2024-03-20,27,0.0,False
P002,2024-03-21,31,0.0,False
P002,2024-03-22,35,0.0,False
P002,2024-03-23,44,0.0,False
P002,2024-03-24,44,0.0,False
P002,2024-03-25,29,0.0,False
P002,2024-03-26,37,0.0,False
P002,2024-03-27,31,0.0,False
P002,2024-03-28,37,0.0,False
P002,2024-03-29,34,0.0,False
P002,2024-03-30,37,0.0,False
P002,2024-03-31,42,0.0,False
P002,2024-04-01,36,0.0,False
P002,2024-04-02,37,0.0,False
P002,2024-04-03,34,0.0,False
P002,2024-04-04,40,0.0,False
P002,2024-04-05,38,0.0,False
P002,2024-04-06,42,0.0,False
P002,2024-04-07,46,0.0,False
P002,2024-04-08,42,0.0,False
P002,2024-04-09,42,0.0,False
P002,2024-04-10,29,0.0,False
P002,2024-04-11,31,0.0,False
P002,2024-04-12,40,0.0,False
P002,2024-04-13,39,0.0,False
P002,2024-04-14,38,0.0,False
P002,2024-04-15,32,0.0,False
P002,2024-04-16,36,0.0,False
P002,2024-04-17,34,0.0,False
P002,2024-04-18,32,0.0,False
P002,2024-04-19,32,0.0,False
P002,2024-04-20,40,0.0,False
P002,2024-04-21,40,0.0,False
P002,2024-04-22,44,0.0,False
P002,2024-04-23,36,0.0,False
P002,2024-04-24,38,0.0,False
P002,2024-04-25,33,0.0,False
P002,2024-04-26,34,0.0,False
P002,2024-04-27,41,0.0,False
P002,2024-04-28,33,0.0,False
P002,2024-04-29,29,0.0,False
P002,2024-04-30,27,0.0,False
P002,2024-05-01,36,0.0,False
P002,2024-05-02,42,0.0,False
P002,2024-05-03,56,0.0,False
P002,2024-05-04,60,0.0,False
P002,2024-05-05,69,0.0,False
P002,2024-05-06,50,0.0,False
P002,2024-05-07,53,0.0,False
P002,2024-05-08,43,0.0,False
P002,2024-05-09,52,0.0,False
P002,2024-05-10,53,0.0,False
P002,2024-05-11,57,0.0,False
P002,2024-05-12,64,0.0,False
P002,2024-05-13,52,0.0,False
P002,2024-05-14,46,0.0,False
P002,2024-05-15,43,0.0,False
P002,2024-05-16,42,0.0,False
P002,2024-05-17,49,0.0,False
P002,2024-05-18,63,0.0,False
P002,2024-05-19,57,0.0,False
P002,2024-05-20,49,0.0,False
P002,2024-05-21,52,0.0,False
P002,2024-05-22,53,0.0,False
P002,2024-05-23,57,0.0,False
P002,2024-05-24,56,0.0,False
P002,2024-05-25,56,0.0,False
P002,2024-05-26,71,0.0,False
P002,2024-05-27,46,0.0,False
P002,2024-05-28,55,0.0,False
P002,2024-05-29,50,0.0,False
P002,2024-05-30,48,0.0,False
P002,2024-05-31,39,0.0,False
P002,2024-06-01,60,0.0,False
P002,2024-06-02,53,0.0,False
P002,2024-06-03,55,0.0,False
P002,2024-06-04,57,0.0,False
P002,2024-06-05,45,0.0,False
P002,2024-06-06,52,0.0,False
P002,2024-06-06,66,0.0,False
P002,2024-06-07,46,0.0,False
P002,2024-06-08,59,0.0,False
P002,2024-06-09,66,0.0,False
P002,2024-06-10,49,0.0,False
P002,2024-06-11,59,0.0,False
P002,2024-06-12,48,0.0,False
P002,2024-06-13,56,0.0,False
P002,2024-06-14,50,0.0,False
P002,2024-06-15,67,0.0,False
P002,2024-06-16,60,0.0,False
P002,2024-06-17,49,0.0,False
P002,2024-06-18,49,0.0,False
P002,2024-06-19,45,0.0,False
P002,2024-06-20,53,0.0,False
P002,2024-06-21,53,0.0,False
P002,2024-06-22,66,0.0,False
P002,2024-06-23,71,0.0,False
P002,2024-06-24,59,0.0,False
P002,2024-06-25,48,0.0,False
P002,2024-06-26,52,0.0,False
P002,2024-06-27,46,0.0,False
P002,2024-06-28,50,0.0,False
P002,2024-06-29,59,0.0,False
P002,2024-06-30,71,0.0,False
P002,2024-07-01,52,0.0,False
P002,2024-07-02,49,0.0,False
P002,2024-07-03,57,0.0,False
P002,2024-07-04,38,0.0,False
P002,2024-07-05,39,0.0,False
P002,2024-07-06,67,0.0,False
P002,2024-07-07,63,0.0,False
P002,2024-07-08,52,0.0,False
P002,2024-07-09,43,0.0,False
P002,2024-07-10,50,0.0,False
P002,2024-07-11,62,0.4,False
P002,2024-07-12,55,0.0,False
P002,2024-07-13,64,0.0,False
P002,2024-07-14,60,0.0,False
P002,2024-07-15,49,0.0,False
P002,2024-07-16,39,0.0,False
P002,2024-07-17,52,0.0,False
P002,2024-07-18,56,0.0,False
P002,2024-07-19,42,0.0,False
P002,2024-07-20,59,0.0,False
P002,2024-07-21,56,0.0,False
P002,2024-07-22,45,0.0,False
P002,2024-07-23,52,0.0,False
P002,2024-07-24,39,0.0,False
P002,2024-07-25,55,0.0,False
P002,2024-07-26,55,0.0,False
P002,2024-07-27,62,0.4,False
P002,2024-07-28,49,0.0,False
P002,2024-07-29,46,0.0,False
P002,2024-07-30,57,0.0,False
P002,2024-07-31,35,0.0,False
P002,2024-08-01,49,0.0,False
P002,2024-08-02,45,0.0,False
P002,2024-08-03,69,0.0,False
P002,2024-08-04,60,0.0,False
P002,2024-08-05,53,0.0,False
P002,2024-08-06,55,0.0,False
P002,2024-08-07,62,0.4,False
P002,2024-08-08,50,0.0,False
P002,2024-08-09,53,0.0,False
P002,2024-08-10,56,0.0,False
P002,2024-08-11,70,0.0,False
P002,2024-08-12,48,0.0,False
P002,2024-08-13,49,0.0,False
P002,2024-08-14,52,0.0,False
P002,2024-08-15,43,0.0,False
P002,2024-08-16,53,0.0,False
P002,2024-08-17,70,0.0,False
P002,2024-08-18,66,0.0,False
P002,2024-08-19,43,0.0,False
P002,2024-08-20,50,0.0,False
P002,2024-08-21,56,0.0,False
P002,2024-08-22,41,0.0,False
P002,2024-08-23,46,0.0,False
P002,2024-08-24,69,0.0,False
P002,2024-08-25,66,0.0,False
P002,2024-08-26,55,0.0,False
P002,2024-08-27,63,0.0,False
P002,2024-08-28,55,0.0,False
P002,2024-08-29,56,0.0,False
P002,2024-08-30,67,0.0,False
P002,2024-08-31,63,0.0,False
P002,2024-09-01,60,0.0,False
P002,2024-09-02,55,0.0,False
P002,2024-09-03,55,0.0,False
P002,2024-09-04,49,0.0,False
P002,2024-09-05,46,0.0,False
P002,2024-09-06,66,0.0,False
P002,2024-09-07,66,0.0,False
P002,2024-09-08,60,0.0,False
P002,2024-09-09,57,0.0,False
P002,2024-09-10,52,0.0,False
P002,2024-09-11,50,0.0,False
P002,2024-09-12,56,0.0,False
P002,2024-09-13,45,0.0,False
P002,2024-09-14,67,0.0,False
P002,2024-09-15,76,0.4,False
P002,2024-09-16,55,0.0,False
P002,2024-09-17,50,0.0,False
P002,2024-09-18,50,0.0,False
P002,2024-09-19,50,0.0,False
P002,2024-09-20,52,0.0,False
P002,2024-09-21,63,0.0,False
P002,2024-09-22,70,0.0,False
P002,2024-09-23,43,0.0,False
P002,2024-09-24,57,0.0,False
P002,2024-09-25,52,0.0,False
P002,2024-09-26,56,0.0,False
P002,2024-09-27,48,0.0,False
P002,2024-09-28,73,0.0,False
P002,2024-09-29,73,0.0,False
P002,2024-09-30,59,0.0,False
P002,2024-10-01,46,0.0,False
P002,2024-10-02,59,0.0,False
P002,2024-10-03,57,0.0,False
P002,2024-10-04,46,0.0,False
P002,2024-10-05,67,0.0,False
P002,2024-10-06,70,0.0,False
P002,2024-10-07,59,0.0,False
P002,2024-10-08,57,0.0,False
P002,2024-10-09,59,0.0,False
P002,2024-10-10,66,0.0,False
P002,2024-10-11,64,0.0,False
P002,2024-10-12,55,0.0,False
P002,2024-10-13,70,0.0,False
P002,2024-10-14,59,0.0,False
P002,2024-10-15,52,0.0,False
P002,2024-10-16,63,0.0,False
P002,2024-10-17,70,0.0,False
P002,2024-10-18,57,0.0,False
P002,2024-10-19,78,0.8,False
P002,2024-10-20,73,0.0,False
P002,2024-10-21,63,0.0,False
P002,2024-10-22,77,0.6,False
P002,2024-10-23,67,0.0,False
P002,2024-10-24,74,0.8,False
P002,2024-10-25,62,0.4,False
P002,2024-10-26,97,0.6,False
P002,2024-10-27,91,1.2,False
P002,2024-10-28,76,0.4,False
P002,2024-10-29,83,0.4,False
P002,2024-10-30,73,0.0,False
P002,2024-10-31,90,1.8,True
P002,2024-11-01,83,0.4,False
P002,2024-11-02,98,0.0,False
P002,2024-11-03,98,0.0,False
P002,2024-11-04,87,1.2,False
P002,2024-11-05,97,0.6,False
P002,2024-11-06,95,2.0,True
P002,2024-11-07,99,1.0,False
P002,2024-11-08,98,0.0,False
P002,2024-11-09,115,0.4,False
P002,2024-11-10,112,0.8,False
P002,2024-11-11,116,0.8,False
P002,2024-11-12,97,0.6,False
P002,2024-11-13,113,1.2,False
P002,2024-11-14,116,0.8,False
P002,2024-11-15,105,0.6,False
P002,2024-11-16,136,7.4,True
P002,2024-11-17,130,5.0,True
P002,2024-11-18,119,1.6,True
P002,2024-11-19,115,0.4,False
P002,2024-11-20,115,0.4,False
P002,2024-11-21,115,0.4,False
P002,2024-11-22,119,1.6,True
P002,2024-11-23,137,8.2,True
P002,2024-11-24,130,5.0,True
P002,2024-11-25,112,0.8,False
P002,2024-11-26,122,1.4,True
P002,2024-11-27,122,1.4,True
P002,2024-11-28,120,1.2,False
P002,2024-11-29,120,1.2,False
P002,2024-11-30,126,4.0,True
P002,2024-12-01,122,1.4,False
P002,2024-12-02,109,2.0,True
P002,2024-12-03,104,1.0,False
P002,2024-12-04,113,1.2,False
P002,2024-12-05,109,2.0,True
P002,2024-12-06,106,0.6,False
P002,2024-12-07,104,1.0,False
P002,2024-12-08,111,1.2,False
P002,2024-12-09,111,1.2,False
P002,2024-12-10,98,0.0,False
P002,2024-12-11,102,2.6,True
P002,2024-12-12,91,1.2,False
P002,2024-12-13,105,0.6,False
P002,2024-12-14,106,0.6,False
P002,2024-12-15,106,0.6,False
P002,2024-12-16,105,0.6,False
P002,2024-12-17,98,0.0,False
P002,2024-12-18,85,0.6,False
P002,2024-12-19,83,0.4,False
P002,2024-12-20,83,0.4,False
P002,2024-12-21,98,0.0,False
P002,2024-12-22,92,1.2,False
P002,2024-12-23,77,0.6,False
P002,2024-12-24,85,0.6,False
P002,2024-12-25,76,0.4,False
P002,2024-12-26,87,1.2,False
P002,2024-12-27,73,0.0,False
P002,2024-12-28,94,2.2,True
P002,2024-12-29,84,1.0,False
P002,2024-12-30,74,0.8,False
P002,2024-12-31,64,0.0,False
P003,2023-01-01,0,0.0,True
P003,2023-01-02,0,0.0,True
P003,2023-01-03,0,0.0,True
P003,2023-01-04,0,0.0,True
P003,2023-01-05,1,0.0,True
P003,2023-01-06,0,0.0,True
P003,2023-01-07,0,0.0,True
P003,2023-01-08,0,0.0,True
P003,2023-01-09,4,0.0,True
P003,2023-01-10,0,0.0,True
P003,2023-01-11,4,0.0,True
P003,2023-01-12,3,0.0,True
P003,2023-01-13,0,0.0,True
P003,2023-01-14,4,0.0,False
P003,2023-01-15,8,0.2,True
P003,2023-01-16,0,0.0,False
P003,2023-01-17,0,0.0,False
P003,2023-01-18,7,0.0,False
P003,2023-01-19,5,0.0,False
P003,2023-01-20,0,0.0,False
P003,2023-01-21,0,0.0,False
P003,2023-01-22,5,0.0,False
P003,2023-01-23,0,0.0,False
P003,2023-01-24,2,0.0,False
P003,2023-01-25,0,0.0,False
P003,2023-01-26,1,0.0,False
P003,2023-01-27,5,0.0,False
P003,2023-01-28,4,0.0,False
P003,2023-01-29,3,0.0,False
P003,2023-01-30,4,0.0,False
P003,2023-01-31,3,0.0,False
P003,2023-02-01,2,0.0,False
P003,2023-02-02,0,0.0,False
P003,2023-02-03,2,0.0,False
P003,2023-02-04,0,0.0,False
P003,2023-02-05,2,0.0,False
P003,2023-02-06,5,0.0,False
P003,2023-02-07,0,0.0,False
P003,2023-02-08,0,0.0,False
P003,2023-02-09,0,0.0,False
P003,2023-02-10,7,0.0,False
P003,2023-02-11,0,0.0,False
P003,2023-02-12,0,0.0,False
P003,2023-02-13,5,0.0,False
P003,2023-02-14,2,0.0,False
P003,2023-02-15,0,0.0,False
P003,2023-02-16,0,0.0,False
P003,2023-02-17,4,0.0,False
P003,2023-02-18,4,0.0,False
P003,2023-02-19,5,0.0,False
P003,2023-02-20,0,0.0,False
P003,2023-02-21,0,0.0,False
P003,2023-02-22,0,0.0,False
P003,2023-02-23,4,0.0,False
P003,2023-02-24,0,0.0,False
P003,2023-02-25,0,0.0,False
P003,2023-02-26,3,0.0,False
P003,2023-02-27,2,0.0,False
P003,2023-02-28,1,0.0,False
P003,2023-03-01,0,0.0,False
P003,2023-03-02,0,0.0,False
P003,2023-03-03,0,0.0,False
P003,2023-03-04,0,0.0,False
P003,2023-03-05,0,0.0,False
P003,2023-03-06,0,0.0,False
P003,2023-03-07,4,0.0,False
P003,2023-03-08,2,0.0,False
P003,2023-03-09,5,0.0,False
P003,2023-03-10,0,0.0,False
P003,2023-03-11,0,0.0,False
P003,2023-03-12,0,0.0,False
P003,2023-03-13,0,0.0,False
P003,2023-03-14,0,0.0,False
P003,2023-03-15,0,0.0,False
P003,2023-03-16,5,0.0,False
P003,2023-03-17,0,0.0,False
P003,2023-03-18,2,0.0,False
P003,2023-03-19,0,0.0,False
P003,2023-03-20,0,0.0,False
P003,2023-03-21,0,0.0,False
P003,2023-03-22,0,0.0,False
P003,2023-03-23,0,0.0,False
P003,2023-03-24,7,0.0,False
P003,2023-03-25,0,0.0,False
P003,2023-03-26,0,0.0,False
P003,2023-03-27,2,0.0,False
P003,2023-03-28,0,0.0,False
P003,2023-03-29,5,0.0,False
P003,2023-03-30,0,0.0,False
P003,2023-03-31,3,0.0,False
