product_id,date,sales,knn_avg_distance,knn_flag,z_score,z_flag,modified_z,mz_flag
P001,2024-08-27,43,0.0,False,-0.05205562347057958,False,-0.33725,False
P001,2024-08-28,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-08-29,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P001,2024-08-30,48,0.0,False,-0.03851610958801482,False,0.22483333333333333,False
P001,2024-08-31,52,0.0,False,-0.027684498481963006,False,0.6745,False
P001,2024-09-03,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-09-04,39,0.0,False,-0.06288723457663138,False,-0.7869166666666666,False
P001,2024-09-05,48,0.0,False,-0.03851610958801482,False,0.22483333333333333,False
P001,2024-09-06,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-09-07,54,0.0,False,-0.0222686929289371,False,0.8993333333333333,False
P001,2024-09-08,64,0.0,False,0.004810334836192422,False,2.0235,False
P001,2024-09-09,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-09-10,43,0.0,False,-0.05205562347057958,False,-0.33725,False
P001,2024-09-11,53,0.0,False,-0.024976595705450053,False,0.7869166666666666,False
P001,2024-09-12,44,0.0,False,-0.04934772069406663,False,-0.22483333333333333,False
P001,2024-09-13,46,0.0,False,-0.04393191514104072,False,0.0,False
P001,2024-09-14,62,0.0,False,-0.0006054707168334824,False,1.7986666666666666,False
P001,2024-09-15,57,0.0,False,-0.014144984599398244,False,1.2365833333333334,False
P001,2024-09-16,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-09-17,44,0.0,False,-0.04934772069406663,False,-0.22483333333333333,False
P001,2024-09-18,44,0.0,False,-0.04934772069406663,False,-0.22483333333333333,False
P001,2024-09-19,53,0.0,False,-0.024976595705450053,False,0.7869166666666666,False
P001,2024-09-20,41,0.0,False,-0.05747142902360548,False,-0.5620833333333334,False
P001,2024-09-21,48,0.0,False,-0.03851610958801482,False,0.22483333333333333,False
P001,2024-09-22,68,1.0,True,0.01564194594224423,False,2.4731666666666667,False
P001,2024-09-23,59,0.0,False,-0.00872917904637234,False,1.4614166666666666,False
P001,2024-09-24,44,0.0,False,-0.04934772069406663,False,-0.22483333333333333,False
P001,2024-09-25,37,0.0,False,-0.0683030401296573,False,-1.01175,False
P001,2024-09-26,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-09-27,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-09-28,59,0.0,False,-0.00872917904637234,False,1.4614166666666666,False
P001,2024-09-29,55,0.0,False,-0.019560790152424148,False,1.01175,False
P001,2024-09-30,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-10-01,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-10-02,39,0.0,False,-0.06288723457663138,False,-0.7869166666666666,False
P001,2024-10-03,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P001,2024-10-04,57,0.0,False,-0.014144984599398244,False,1.2365833333333334,False
P001,2024-10-05,61,0.0,False,-0.003313373493346435,False,1.68625,False
P001,2024-10-06,59,0.0,False,-0.00872917904637234,False,1.4614166666666666,False
P001,2024-10-07,46,0.0,False,-0.04393191514104072,False,0.0,False
P001,2024-10-08,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P001,2024-10-09,38,0.0,False,-0.06559513735314434,False,-0.8993333333333333,False
P001,2024-10-10,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-10-11,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-10-12,70,0.8,True,0.021057751495270137,False,2.698,False
P001,2024-10-13,60,0.0,False,-0.006021276269859387,False,1.5738333333333332,False
P001,2024-10-14,55,0.0,False,-0.019560790152424148,False,1.01175,False
P001,2024-10-15,41,0.0,False,-0.05747142902360548,False,-0.5620833333333334,False
P001,2024-10-16,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-10-17,48,0.0,False,-0.03851610958801482,False,0.22483333333333333,False
P001,2024-10-18,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-10-19,61,0.0,False,-0.003313373493346435,False,1.68625,False
P001,2024-10-20,67,0.0,False,0.01293404316573128,False,2.36075,False
P001,2024-10-21,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-10-22,38,0.0,False,-0.06559513735314434,False,-0.8993333333333333,False
P001,2024-10-23,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-10-24,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-10-25,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-10-26,60,0.0,False,-0.006021276269859387,False,1.5738333333333332,False
P001,2024-10-27,52,0.0,False,-0.027684498481963006,False,0.6745,False
P001,2024-10-28,39,0.0,False,-0.06288723457663138,False,-0.7869166666666666,False
P001,2024-10-29,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-10-30,44,0.0,False,-0.04934772069406663,False,-0.22483333333333333,False
P001,2024-10-31,34,0.0,False,-0.07642674845919616,False,-1.349,False
P001,2024-11-01,53,0.0,False,-0.024976595705450053,False,0.7869166666666666,False
P001,2024-11-02,66,0.0,False,0.010226140389218328,False,2.2483333333333335,False
P001,2024-11-03,62,0.0,False,-0.0006054707168334824,False,1.7986666666666666,False
P001,2024-11-04,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-11-05,60,0.0,False,-0.006021276269859387,False,1.5738333333333332,False
P001,2024-11-06,59,0.0,False,-0.00872917904637234,False,1.4614166666666666,False
P001,2024-11-07,72,1.4,True,0.026473557048296043,False,2.922833333333333,False
P001,2024-11-08,63,0.0,False,0.00210243205967947,False,1.9110833333333332,False
P001,2024-11-09,79,5.2,True,0.04542887648388671,False,3.7097499999999997,True
P001,2024-11-10,78,4.4,True,0.04272097370737376,False,3.5973333333333333,True
P001,2024-11-11,71,1.0,True,0.02376565427178309,False,2.810416666666667,False
P001,2024-11-12,72,1.4,True,0.026473557048296043,False,2.922833333333333,False
P001,2024-11-13,76,3.6,True,0.037305168154347854,False,3.3725,False
P001,2024-11-14,69,1.2,True,0.018349848718757184,False,2.5855833333333336,False
P001,2024-11-15,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-11-16,58,0.0,False,-0.011437081822885293,False,1.349,False
P001,2024-11-17,65,0.2,False,0.007518237612705375,False,2.1359166666666667,False
P001,2024-11-18,54,0.0,False,-0.0222686929289371,False,0.8993333333333333,False
P001,2024-11-19,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-11-20,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-11-21,48,0.0,False,-0.03851610958801482,False,0.22483333333333333,False
P001,2024-11-22,46,0.0,False,-0.04393191514104072,False,0.0,False
P001,2024-11-23,66,0.0,False,0.010226140389218328,False,2.2483333333333335,False
P001,2024-11-24,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P001,2024-11-25,43,0.0,False,-0.05205562347057958,False,-0.33725,False
P001,2024-11-26,43,0.0,False,-0.05205562347057958,False,-0.33725,False
P001,2024-11-27,35,0.0,False,-0.07371884568268319,False,-1.2365833333333334,False
P001,2024-11-28,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-11-29,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-11-30,60,0.0,False,-0.006021276269859387,False,1.5738333333333332,False
P001,2024-12-01,67,0.0,False,0.01293404316573128,False,2.36075,False
P001,2024-12-02,46,0.0,False,-0.04393191514104072,False,0.0,False
P001,2024-12-03,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-12-04,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-12-05,52,0.0,False,-0.027684498481963006,False,0.6745,False
P001,2024-12-06,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-12-07,57,0.0,False,-0.014144984599398244,False,1.2365833333333334,False
P001,2024-12-08,64,0.0,False,0.004810334836192422,False,2.0235,False
P001,2024-12-09,46,0.0,False,-0.04393191514104072,False,0.0,False
P001,2024-12-10,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P001,2024-12-11,47,0.0,False,-0.041224012364527766,False,0.11241666666666666,False
P001,2024-12-12,51,0.0,False,-0.03039240125847596,False,0.5620833333333334,False
P001,2024-12-13,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-12-14,61,0.0,False,-0.003313373493346435,False,1.68625,False
P001,2024-12-15,60,0.0,False,-0.006021276269859387,False,1.5738333333333332,False
P001,2024-12-16,41,0.0,False,-0.05747142902360548,False,-0.5620833333333334,False
P001,2024-12-17,39,0.0,False,-0.06288723457663138,False,-0.7869166666666666,False
P001,2024-12-18,51,0.0,False,-0.03039240125847596,False,0.5620833333333334,False
P001,2024-12-19,45,0.0,False,-0.04663981791755367,False,-0.11241666666666666,False
P001,2024-12-20,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-12-21,61,0.0,False,-0.003313373493346435,False,1.68625,False
P001,2024-12-22,67,0.0,False,0.01293404316573128,False,2.36075,False
P001,2024-12-23,36,0.0,False,-0.07101094290617024,False,-1.1241666666666668,False
P001,2024-12-24,40,0.0,False,-0.06017933180011843,False,-0.6745,False
P001,2024-12-25,43,0.0,False,-0.05205562347057958,False,-0.33725,False
P001,2024-12-26,55,0.0,False,-0.019560790152424148,False,1.01175,False
P001,2024-12-27,49,0.0,False,-0.03580820681150186,False,0.33725,False
P001,2024-12-28,65,0.2,False,0.007518237612705375,False,2.1359166666666667,False
P001,2024-12-29,56,0.0,False,-0.0168528873759112,False,1.1241666666666668,False
P001,2024-12-30,42,0.0,False,-0.054763526247092534,False,-0.44966666666666666,False
P001,2024-12-31,50,0.0,False,-0.03310030403498891,False,0.44966666666666666,False
P002,2023-01-01,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-01-02,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-01-03,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-01-04,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-01-05,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-01-06,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-01-07,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-01-08,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-01-09,16,2.0,True,-0.04660663232756195,False,-1.349,False
P002,2023-01-10,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-01-11,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-01-12,21,0.4,False,-0.04508397482837535,False,-1.0679583333333333,False
P002,2023-01-13,18,1.0,False,-0.04599756932788731,False,-1.2365833333333334,False
P002,2023-01-14,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-01-15,38,0.0,False,-0.0399069393311409,False,-0.11241666666666666,False
P002,2023-01-16,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-01-17,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-01-18,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-01-19,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-01-20,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-01-21,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-01-22,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-01-23,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-01-24,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-01-25,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-01-26,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-01-27,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-01-28,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-01-29,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-01-30,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-01-31,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-02-01,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-02-02,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-02-03,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-02-04,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-02-05,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-02-06,23,0.2,False,-0.04447491182870071,False,-0.9555416666666666,False
P002,2023-02-07,21,0.4,False,-0.04508397482837535,False,-1.0679583333333333,False
P002,2023-02-08,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-02-09,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-02-10,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-02-11,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-02-12,40,0.0,False,-0.03929787633146626,False,0.0,False
P002,2023-02-13,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-02-14,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-02-15,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-02-16,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-02-17,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-02-18,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-02-19,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-02-20,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-02-21,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-02-22,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-02-23,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-02-24,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-02-25,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-02-26,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-02-27,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-02-28,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-03-01,23,0.2,False,-0.04447491182870071,False,-0.9555416666666666,False
P002,2023-03-02,21,0.4,False,-0.04508397482837535,False,-1.0679583333333333,False
P002,2023-03-03,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-04,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-03-05,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-06,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-03-07,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-03-08,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-03-09,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-03-10,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-03-11,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-03-12,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-03-13,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-14,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-15,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-03-16,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-03-17,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-03-18,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-03-19,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-03-20,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-03-21,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-03-22,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-03-23,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-24,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-03-25,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-03-26,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-03-27,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-03-28,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-29,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-03-30,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-03-31,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-04-01,41,0.0,False,-0.03899334483162894,False,0.05620833333333333,False
P002,2023-04-02,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-04-03,18,1.0,False,-0.04599756932788731,False,-1.2365833333333334,False
P002,2023-04-04,19,1.0,False,-0.045693037828049995,False,-1.180375,False
P002,2023-04-05,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-04-06,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-04-07,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-04-08,41,0.0,False,-0.03899334483162894,False,0.05620833333333333,False
P002,2023-04-09,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-04-10,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-04-11,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-04-12,23,0.2,False,-0.04447491182870071,False,-0.9555416666666666,False
P002,2023-04-13,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-04-14,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-04-15,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-04-16,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-04-17,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-04-18,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-04-19,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-04-20,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-04-21,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-04-22,43,0.0,False,-0.038384281831954296,False,0.168625,False
P002,2023-04-23,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-04-24,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-04-25,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-04-26,40,0.0,False,-0.03929787633146626,False,0.0,False
P002,2023-04-27,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-04-28,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-04-29,40,0.0,False,-0.03929787633146626,False,0.0,False
P002,2023-04-30,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-05-01,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-05-02,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-05-03,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-04,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-05-05,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-06,38,0.0,False,-0.0399069393311409,False,-0.11241666666666666,False
P002,2023-05-07,38,0.0,False,-0.0399069393311409,False,-0.11241666666666666,False
P002,2023-05-08,20,0.6,False,-0.045388506328212674,False,-1.1241666666666668,False
P002,2023-05-09,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-05-10,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-05-11,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-05-12,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-05-13,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-05-14,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-05-15,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-05-16,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-05-17,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-05-18,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-05-19,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-20,38,0.0,False,-0.0399069393311409,False,-0.11241666666666666,False
P002,2023-05-21,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-05-22,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-05-23,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-24,20,0.6,False,-0.045388506328212674,False,-1.1241666666666668,False
P002,2023-05-25,20,0.6,False,-0.045388506328212674,False,-1.1241666666666668,False
P002,2023-05-26,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-27,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-05-28,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-05-29,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-05-30,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-05-31,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-06-01,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-06-02,23,0.2,False,-0.04447491182870071,False,-0.9555416666666666,False
P002,2023-06-03,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-06-04,38,0.0,False,-0.0399069393311409,False,-0.11241666666666666,False
P002,2023-06-05,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-06-06,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-06-07,18,1.0,False,-0.04599756932788731,False,-1.2365833333333334,False
P002,2023-06-08,21,0.4,False,-0.04508397482837535,False,-1.0679583333333333,False
P002,2023-06-09,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-06-10,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-06-11,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-06-12,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-06-13,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-06-14,32,0.0,False,-0.04173412833016482,False,-0.44966666666666666,False
P002,2023-06-15,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-06-16,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-06-17,39,0.0,False,-0.03960240783130358,False,-0.05620833333333333,False
P002,2023-06-18,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-06-19,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-06-20,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-06-21,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-06-22,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-06-23,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-06-24,45,0.0,False,-0.037775218832279654,False,0.2810416666666667,False
P002,2023-06-25,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-06-26,23,0.2,False,-0.04447491182870071,False,-0.9555416666666666,False
P002,2023-06-27,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-06-28,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-06-29,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-06-30,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-07-01,40,0.0,False,-0.03929787633146626,False,0.0,False
P002,2023-07-02,35,0.0,False,-0.040820533830652865,False,-0.2810416666666667,False
P002,2023-07-03,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-07-04,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-07-05,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-07-06,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-07-07,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-07-08,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-07-09,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-07-10,25,0.0,False,-0.04386584882902607,False,-0.843125,False
P002,2023-07-11,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-07-12,27,0.0,False,-0.04325678582935143,False,-0.7307083333333333,False
P002,2023-07-13,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-07-14,36,0.0,False,-0.040516002330815544,False,-0.22483333333333333,False
P002,2023-07-15,37,0.0,False,-0.04021147083097822,False,-0.168625,False
P002,2023-07-16,39,0.0,False,-0.03960240783130358,False,-0.05620833333333333,False
P002,2023-07-17,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-07-18,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-07-19,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-07-20,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-07-21,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-07-22,44,0.0,False,-0.038079750332116975,False,0.22483333333333333,False
P002,2023-07-23,39,0.0,False,-0.03960240783130358,False,-0.05620833333333333,False
P002,2023-07-24,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-07-25,24,0.0,False,-0.04417038032886339,False,-0.8993333333333333,False
P002,2023-07-26,29,0.0,False,-0.042647722829676785,False,-0.6182916666666667,False
P002,2023-07-27,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-07-28,33,0.0,False,-0.0414295968303275,False,-0.3934583333333333,False
P002,2023-07-29,39,0.0,False,-0.03960240783130358,False,-0.05620833333333333,False
P002,2023-07-30,41,0.0,False,-0.03899334483162894,False,0.05620833333333333,False
P002,2023-07-31,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-08-01,34,0.0,False,-0.041125065330490186,False,-0.33725,False
P002,2023-08-02,30,0.0,False,-0.042343191329839464,False,-0.5620833333333334,False
P002,2023-08-03,28,0.0,False,-0.042952254329514106,False,-0.6745,False
P002,2023-08-04,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-08-05,26,0.0,False,-0.04356131732918875,False,-0.7869166666666666,False
P002,2023-08-06,40,0.0,False,-0.03929787633146626,False,0.0,False
P002,2023-08-07,15,2.8,True,-0.04691116382739927,False,-1.4052083333333334,False
P002,2023-08-08,22,0.0,False,-0.04477944332853803,False,-1.01175,False
P002,2023-08-09,31,0.0,False,-0.04203865983000214,False,-0.505875,False
P002,2023-08-10,31,0.0,False,-0.04203865983000214,False,-0.505875,False
