product_id,date,sales,sales_lag_1,sales_lag_7,rolling_mean_7,day_of_week,knn_avg_distance,knn_flag
P001,2024-09-14,62,46.0,54.0,50.142857142857146,5,0.012656332698821392,False
P001,2024-09-15,57,62.0,64.0,51.285714285714285,6,0.01109680703051615,False
P001,2024-09-16,49,57.0,47.0,50.285714285714285,0,0.013613850995272991,False
P001,2024-09-17,44,49.0,43.0,50.57142857142857,1,0.013505824981106942,False
P001,2024-09-18,44,44.0,53.0,50.714285714285715,2,0.017416215806626036,False
P001,2024-09-19,53,44.0,44.0,49.42857142857143,3,0.013704749683101678,False
P001,2024-09-20,41,53.0,46.0,50.714285714285715,4,0.013063063581630535,False
P001,2024-09-21,48,41.0,62.0,50.0,5,0.01895129279730588,False
P001,2024-09-22,68,48.0,57.0,48.0,6,0.02423563935911929,False
P001,2024-09-23,59,68.0,49.0,49.57142857142857,0,0.026555920719812644,False
P001,2024-09-24,44,59.0,44.0,51.0,1,0.02195903726826935,False
P001,2024-09-25,37,44.0,44.0,51.0,2,0.016570937416915732,False
P001,2024-09-26,45,37.0,53.0,50.0,3,0.01791874585904663,False
P001,2024-09-27,45,45.0,41.0,48.857142857142854,4,0.008952991704587026,False
P001,2024-09-28,59,45.0,48.0,49.42857142857143,5,0.018718023203144106,False
P001,2024-09-29,55,59.0,68.0,51.0,6,0.01633164116621579,False
P001,2024-09-30,49,55.0,59.0,49.142857142857146,0,0.023157228043986074,False
P001,2024-10-01,49,49.0,44.0,47.714285714285715,1,0.013146297615151292,False
P001,2024-10-02,39,49.0,37.0,48.42857142857143,2,0.016163002598595207,False
P001,2024-10-03,50,39.0,45.0,48.714285714285715,3,0.015023333584626564,False
P001,2024-10-04,57,50.0,45.0,49.42857142857143,4,0.024597217526174598,False
P001,2024-10-05,61,57.0,59.0,51.142857142857146,5,0.021356089443380057,False
P001,2024-10-06,59,61.0,55.0,51.42857142857143,6,0.017271657460160218,False
P001,2024-10-07,46,59.0,49.0,52.0,0,0.01570308895836795,False
P001,2024-10-08,50,46.0,49.0,51.57142857142857,1,0.020756150211668663,False
P001,2024-10-09,38,50.0,39.0,51.714285714285715,2,0.022400377454592984,False
P001,2024-10-10,47,38.0,50.0,51.57142857142857,3,0.018550432131739736,False
P001,2024-10-11,45,47.0,57.0,51.142857142857146,4,0.018900522751682552,False
P001,2024-10-12,70,45.0,61.0,49.42857142857143,5,0.020660532180560652,False
P001,2024-10-13,60,70.0,59.0,50.714285714285715,6,0.02335230242801526,False
P001,2024-10-14,55,60.0,46.0,50.857142857142854,0,0.015912609832786605,False
P001,2024-10-15,41,55.0,50.0,52.142857142857146,1,0.023030301188510134,False
P001,2024-10-16,49,41.0,38.0,50.857142857142854,2,0.019612321127887664,False
P001,2024-10-17,48,49.0,47.0,52.42857142857143,3,0.02083623298039045,False
P001,2024-10-18,42,48.0,45.0,52.57142857142857,4,0.015925331468900555,False
P001,2024-10-19,61,42.0,70.0,52.142857142857146,5,0.022903516226020305,False
P001,2024-10-20,67,61.0,60.0,50.857142857142854,6,0.017984618364497437,False
P001,2024-10-21,45,67.0,55.0,51.857142857142854,0,0.026228292144670474,False
P001,2024-10-22,38,45.0,41.0,50.42857142857143,1,0.01823054326406299,False
P001,2024-10-23,47,38.0,49.0,50.0,2,0.013121033775383959,False
P001,2024-10-24,42,47.0,48.0,49.714285714285715,3,0.011555498178588443,False
P001,2024-10-25,45,42.0,42.0,48.857142857142854,4,0.010496454797812688,False
P001,2024-10-26,60,45.0,61.0,49.285714285714285,5,0.011672552431113963,False
P001,2024-10-27,52,60.0,67.0,49.142857142857146,6,0.019319437367965566,False
P001,2024-10-28,39,52.0,45.0,47.0,0,0.014460700858886502,False
P001,2024-10-29,49,39.0,38.0,46.142857142857146,1,0.016974649633578396,False
P001,2024-10-30,44,49.0,47.0,47.714285714285715,2,0.015774102553234158,False
P001,2024-10-31,34,44.0,42.0,47.285714285714285,3,0.014285811440100677,False
P001,2024-11-01,53,34.0,45.0,46.142857142857146,4,0.021744622469987783,False
P001,2024-11-02,66,53.0,60.0,47.285714285714285,5,0.023946768089790363,False
P001,2024-11-03,62,66.0,52.0,48.142857142857146,6,0.02071067331874562,False
P001,2024-11-04,47,62.0,39.0,49.57142857142857,0,0.016494760422759696,False
P001,2024-11-05,60,47.0,49.0,50.714285714285715,1,0.03449645181398191,False
P001,2024-11-06,59,60.0,44.0,52.285714285714285,2,0.04408841805758866,False
P001,2024-11-07,72,59.0,34.0,54.42857142857143,3,0.07258614370383862,False
P001,2024-11-08,63,72.0,53.0,59.857142857142854,4,0.09130372131445967,False
P001,2024-11-09,79,63.0,66.0,61.285714285714285,5,0.09229165964857036,False
P001,2024-11-10,78,79.0,62.0,63.142857142857146,6,0.1005742935055122,False
P001,2024-11-11,71,78.0,47.0,65.42857142857143,0,0.11464628046249312,False
P001,2024-11-12,72,71.0,60.0,68.85714285714286,1,0.1437651745160799,False
P001,2024-11-13,76,72.0,59.0,70.57142857142857,2,0.16405269600650904,False
P001,2024-11-14,69,76.0,72.0,73.0,3,0.17876391379458398,False
P001,2024-11-15,45,69.0,63.0,72.57142857142857,4,0.14823138584940118,False
P001,2024-11-16,58,45.0,79.0,70.0,5,0.12788077334765405,False
P001,2024-11-17,65,58.0,78.0,67.0,6,0.10867525629836199,False
P001,2024-11-18,54,65.0,71.0,65.14285714285714,0,0.10830390987825486,False
P001,2024-11-19,45,54.0,72.0,62.714285714285715,1,0.10217809951536547,False
P001,2024-11-20,45,45.0,76.0,58.857142857142854,2,0.08520240593112918,False
P001,2024-11-21,48,45.0,69.0,54.42857142857143,3,0.050983172149164,False
P001,2024-11-22,46,48.0,45.0,51.42857142857143,4,0.01473601061014658,False
P001,2024-11-23,66,46.0,58.0,51.57142857142857,5,0.016049330781185485,False
P001,2024-11-24,50,66.0,65.0,52.714285714285715,6,0.024014673265516727,False
P001,2024-11-25,43,50.0,54.0,50.57142857142857,0,0.023142829845701055,False
P001,2024-11-26,43,43.0,45.0,49.0,1,0.010995136926530594,False
P001,2024-11-27,35,43.0,45.0,48.714285714285715,2,0.016545460447916206,False
P001,2024-11-28,42,35.0,48.0,47.285714285714285,3,0.014560898472143188,False
P001,2024-11-29,42,42.0,46.0,46.42857142857143,4,0.0114642579090577,False
P001,2024-11-30,60,42.0,66.0,45.857142857142854,5,0.015249867540135516,False
P001,2024-12-01,67,60.0,50.0,45.0,6,0.02226359353996226,False
P001,2024-12-02,46,67.0,43.0,47.42857142857143,0,0.01592906968053174,False
P001,2024-12-03,42,46.0,43.0,47.857142857142854,1,0.009996348915335053,False
P001,2024-12-04,47,42.0,35.0,47.714285714285715,2,0.019247515040704436,False
P001,2024-12-05,52,47.0,42.0,49.42857142857143,3,0.013367557385770445,False
P001,2024-12-06,42,52.0,42.0,50.857142857142854,4,0.010457171519564242,False
P001,2024-12-07,57,42.0,60.0,50.857142857142854,5,0.01648878870326017,False
P001,2024-12-08,64,57.0,67.0,50.42857142857143,6,0.018487444822444653,False
P001,2024-12-09,46,64.0,46.0,50.0,0,0.01019567892074569,False
P001,2024-12-10,50,46.0,42.0,50.0,1,0.014180313893930341,False
P001,2024-12-11,47,50.0,47.0,51.142857142857146,2,0.01603726733186251,False
P001,2024-12-12,51,47.0,52.0,51.142857142857146,3,0.017113073468913477,False
P001,2024-12-13,42,51.0,42.0,51.0,4,0.010856445152439017,False
P001,2024-12-14,61,42.0,57.0,51.0,5,0.014924973796579954,False
P001,2024-12-15,60,61.0,64.0,51.57142857142857,6,0.010746952316306516,False
P001,2024-12-16,41,60.0,46.0,51.0,0,0.014162384907786485,False
P001,2024-12-17,39,41.0,50.0,50.285714285714285,1,0.01185352986649851,False
P001,2024-12-18,51,39.0,47.0,48.714285714285715,2,0.011551634769486252,False
P001,2024-12-19,45,51.0,51.0,49.285714285714285,3,0.013660043486479454,False
P001,2024-12-20,42,45.0,42.0,48.42857142857143,4,0.009712988199620713,False
P001,2024-12-21,61,42.0,61.0,48.42857142857143,5,0.012593845290510126,False
P001,2024-12-22,67,61.0,60.0,48.42857142857143,6,0.01371655008318276,False
P001,2024-12-23,36,67.0,41.0,49.42857142857143,0,0.018073272440743485,False
P001,2024-12-24,40,36.0,39.0,48.714285714285715,1,0.01751016825293883,False
P001,2024-12-25,43,40.0,51.0,48.857142857142854,2,0.014996854009539012,False
P001,2024-12-26,55,43.0,45.0,47.714285714285715,3,0.017896588133600892,False
P001,2024-12-27,49,55.0,42.0,49.142857142857146,4,0.02298424076509237,False
P001,2024-12-28,65,49.0,61.0,50.142857142857146,5,0.017821506772916516,False
P001,2024-12-29,56,65.0,67.0,50.714285714285715,6,0.014801534644602793,False
P001,2024-12-30,42,56.0,36.0,49.142857142857146,0,0.017289116377390105,False
P001,2024-12-31,50,42.0,40.0,50.0,1,0.01703947304187541,False
P002,2023-01-01,34,,,,6,,False
P002,2023-01-02,27,34.0,,,0,,False
P002,2023-01-03,24,27.0,,,1,,False
P002,2023-01-04,26,24.0,,,2,,False
P002,2023-01-05,26,26.0,,,3,,False
P002,2023-01-06,28,26.0,,,4,,False
P002,2023-01-07,37,28.0,,,5,,False
P002,2023-01-08,27,37.0,34.0,28.857142857142858,6,0.001781241860330984,False
P002,2023-01-09,16,27.0,27.0,27.857142857142858,0,0.003216535626493774,False
P002,2023-01-10,29,16.0,24.0,26.285714285714285,1,0.0034365193071493895,False
P002,2023-01-11,30,29.0,26.0,27.0,2,0.001758803679476004,False
P002,2023-01-12,21,30.0,26.0,27.571428571428573,3,0.0020454068198075023,False
P002,2023-01-13,18,21.0,28.0,26.857142857142858,4,0.0028689684985288575,False
P002,2023-01-14,34,18.0,37.0,25.428571428571427,5,0.003448192279230159,False
P002,2023-01-15,38,34.0,27.0,25.0,6,0.0033901533221172182,False
P002,2023-01-16,32,38.0,16.0,26.571428571428573,0,0.0031991705196241526,False
P002,2023-01-17,27,32.0,29.0,28.857142857142858,1,0.0014402032649536542,False
P002,2023-01-18,24,27.0,30.0,28.571428571428573,2,0.0014249198371692271,False
P002,2023-01-19,22,24.0,21.0,27.714285714285715,3,0.0018397840268151492,False
P002,2023-01-20,25,22.0,18.0,27.857142857142858,4,0.0024372242427020624,False
P002,2023-01-21,33,25.0,34.0,28.857142857142858,5,0.0013277804243707237,False
P002,2023-01-22,30,33.0,38.0,28.714285714285715,6,0.0019113692807767205,False
P002,2023-01-23,34,30.0,32.0,27.571428571428573,0,0.002269306632309531,False
P002,2023-01-24,33,34.0,27.0,27.857142857142858,1,0.0023013037396776856,False
P002,2023-01-25,30,33.0,24.0,28.714285714285715,2,0.0013973656213107691,False
P002,2023-01-26,22,30.0,22.0,29.571428571428573,3,0.0016389801001364369,False
P002,2023-01-27,29,22.0,25.0,29.571428571428573,4,0.0013765323755914097,False
P002,2023-01-28,37,29.0,33.0,30.142857142857142,5,0.0017300106100848836,False
P002,2023-01-29,36,37.0,30.0,30.714285714285715,6,0.001746121307662692,False
P002,2023-01-30,31,36.0,34.0,31.571428571428573,0,0.0020483725830414898,False
P002,2023-01-31,28,31.0,33.0,31.142857142857142,1,0.0015620109948020894,False
P002,2023-02-01,29,28.0,30.0,30.428571428571427,2,0.0013446899471683195,False
P002,2023-02-02,28,29.0,22.0,30.285714285714285,3,0.0017340299492267799,False
P002,2023-02-03,27,28.0,29.0,31.142857142857142,4,0.0013984448544192489,False
P002,2023-02-04,27,27.0,37.0,30.857142857142858,5,0.0019732368646708893,False
P002,2023-02-05,35,27.0,36.0,29.428571428571427,6,0.0019982774233846994,False
P002,2023-02-06,23,35.0,31.0,29.285714285714285,0,0.00175191936121711,False
P002,2023-02-07,21,23.0,28.0,28.142857142857142,1,0.00228310693311884,False
P002,2023-02-08,32,21.0,29.0,27.142857142857142,2,0.002101262958674715,False
P002,2023-02-09,33,32.0,28.0,27.571428571428573,3,0.002024237720151363,False
P002,2023-02-10,31,33.0,27.0,28.285714285714285,4,0.0022419850147389346,False
P002,2023-02-11,36,31.0,27.0,28.857142857142858,5,0.0020944244918562624,False
P002,2023-02-12,40,36.0,35.0,30.142857142857142,6,0.0013754818481014224,False
P002,2023-02-13,26,40.0,23.0,30.857142857142858,0,0.0019835562934414812,False
P002,2023-02-14,27,26.0,21.0,31.285714285714285,1,0.0025494683389909755,False
P002,2023-02-15,22,27.0,32.0,32.142857142857146,2,0.0018630234121291716,False
P002,2023-02-16,28,22.0,33.0,30.714285714285715,3,0.0016295024358166487,False
P002,2023-02-17,26,28.0,31.0,30.0,4,0.0014717403118133872,False
P002,2023-02-18,29,26.0,36.0,29.285714285714285,5,0.0013270780700411686,False
P002,2023-02-19,35,29.0,40.0,28.285714285714285,6,0.001961109000354875,False
P002,2023-02-20,26,35.0,26.0,27.571428571428573,0,0.0018387903223094138,False
P002,2023-02-21,33,26.0,27.0,27.571428571428573,1,0.0017272061121003709,False
P002,2023-02-22,30,33.0,22.0,28.428571428571427,2,0.0013400840352023563,False
P002,2023-02-23,26,30.0,28.0,29.571428571428573,3,0.0016799690340569104,False
P002,2023-02-24,27,26.0,26.0,29.285714285714285,4,0.0009422507458524436,False
P002,2023-02-25,35,27.0,29.0,29.428571428571427,5,0.001664388599319026,False
P002,2023-02-26,34,35.0,35.0,30.285714285714285,6,0.001566312286156364,False
P002,2023-02-27,22,34.0,26.0,30.142857142857142,0,0.001750087025444685,False
P002,2023-02-28,26,22.0,33.0,29.571428571428573,1,0.0020880107875853446,False
P002,2023-03-01,23,26.0,30.0,28.571428571428573,2,0.0014170507968709982,False
P002,2023-03-02,21,23.0,26.0,27.571428571428573,3,0.0017286882102263436,False
P002,2023-03-03,28,21.0,27.0,26.857142857142858,4,0.0015777152839686211,False
P002,2023-03-04,37,28.0,35.0,27.0,5,0.0016172999591828794,False
P002,2023-03-05,28,37.0,34.0,27.285714285714285,6,0.0019440385770648117,False
P002,2023-03-06,26,28.0,22.0,26.428571428571427,0,0.0026615792998658863,False
P002,2023-03-07,30,26.0,26.0,27.0,1,0.0014329444888356976,False
P002,2023-03-08,31,30.0,23.0,27.571428571428573,2,0.0012375111145581995,False
P002,2023-03-09,30,31.0,21.0,28.714285714285715,3,0.0018852152533562886,False
P002,2023-03-10,27,30.0,28.0,30.0,4,0.0010705409231194177,False
P002,2023-03-11,32,27.0,37.0,29.857142857142858,5,0.0014271459152735662,False
P002,2023-03-12,31,32.0,28.0,29.142857142857142,6,0.0022658323729262083,False
P002,2023-03-13,28,31.0,26.0,29.571428571428573,0,0.0016281183960199519,False
P002,2023-03-14,28,28.0,30.0,29.857142857142858,1,0.0013109463372761442,False
P002,2023-03-15,32,28.0,31.0,29.571428571428573,2,0.001820453685174891,False
P002,2023-03-16,31,32.0,30.0,29.714285714285715,3,0.0016990592808498101,False
P002,2023-03-17,26,31.0,27.0,29.857142857142858,4,0.001222310640672996,False
P002,2023-03-18,30,26.0,32.0,29.714285714285715,5,0.0015465645397128,False
P002,2023-03-19,34,30.0,31.0,29.428571428571427,6,0.0018458946149364607,False
P002,2023-03-20,27,34.0,28.0,29.857142857142858,0,0.001443136803877109,False
P002,2023-03-21,26,27.0,28.0,29.714285714285715,1,0.0014437819119789215,False
P002,2023-03-22,24,26.0,32.0,29.428571428571427,2,0.0014490951501868446,False
P002,2023-03-23,28,24.0,31.0,28.285714285714285,3,0.0020079481984465923,False
P002,2023-03-24,25,28.0,26.0,27.857142857142858,4,0.0013461797314192688,False
P002,2023-03-25,33,25.0,30.0,27.714285714285715,5,0.001488980455390316,False
P002,2023-03-26,37,33.0,34.0,28.142857142857142,6,0.00148590525848962,False
P002,2023-03-27,25,37.0,27.0,28.571428571428573,0,0.0015212747231710677,False
P002,2023-03-28,28,25.0,26.0,28.285714285714285,1,0.0014259298425933254,False
P002,2023-03-29,28,28.0,24.0,28.571428571428573,2,0.0016219716793641245,False
P002,2023-03-30,22,28.0,28.0,29.142857142857142,3,0.001634019687566797,False
P002,2023-03-31,25,22.0,25.0,28.285714285714285,4,0.0012995136692976156,False
P002,2023-04-01,41,25.0,33.0,28.285714285714285,5,0.0018398018658904408,False
P002,2023-04-02,31,41.0,37.0,29.428571428571427,6,0.001528953593731197,False
P002,2023-04-03,18,31.0,25.0,28.571428571428573,0,0.0024043111597159073,False
P002,2023-04-04,19,18.0,28.0,27.571428571428573,1,0.0029189866183840073,False
P002,2023-04-05,27,19.0,28.0,26.285714285714285,2,0.0024363523201245503,False
P002,2023-04-06,27,27.0,22.0,26.142857142857142,3,0.002425844948820249,False
P002,2023-04-07,26,27.0,25.0,26.857142857142858,4,0.0017328332768422668,False
P002,2023-04-08,41,26.0,41.0,27.0,5,0.0022567789574426587,False
P002,2023-04-09,25,41.0,31.0,27.0,6,0.002792186199456171,False
P002,2023-04-10,29,25.0,18.0,26.142857142857142,0,0.0034565550993191307,False
P002,2023-04-11,33,29.0,19.0,27.714285714285715,1,0.002607753897147606,False
P002,2023-04-12,23,33.0,27.0,29.714285714285715,2,0.001745493860804119,False
P002,2023-04-13,26,23.0,27.0,29.142857142857142,3,0.001766412012347739,False
P002,2023-04-14,24,26.0,26.0,29.0,4,0.0011001797655377226,False
P002,2023-04-15,32,24.0,41.0,28.714285714285715,5,0.0018834821394077372,False
P002,2023-04-16,35,32.0,25.0,27.428571428571427,6,0.0025069433612149783,False
P002,2023-04-17,33,35.0,29.0,28.857142857142858,0,0.001483872542567203,False
P002,2023-04-18,34,33.0,33.0,29.428571428571427,1,0.0022935696094701693,False
P002,2023-04-19,26,34.0,23.0,29.571428571428573,2,0.0017562733421621255,False
P002,2023-04-20,35,26.0,26.0,30.0,3,0.002150477314152644,False
P002,2023-04-21,27,35.0,24.0,31.285714285714285,4,0.0014191252012416185,False
P002,2023-04-22,43,27.0,32.0,31.714285714285715,5,0.0021712117908389466,False
P002,2023-04-23,36,43.0,35.0,33.285714285714285,6,0.001702111550086411,False
P002,2023-04-24,28,36.0,33.0,33.42857142857143,0,0.0015677316222098996,False
P002,2023-04-25,29,28.0,34.0,32.714285714285715,1,0.0015252399498491141,False
P002,2023-04-26,40,29.0,26.0,32.0,2,0.002830530317150921,False
P002,2023-04-27,31,40.0,35.0,34.0,3,0.0021261794970259575,False
P002,2023-04-28,25,31.0,27.0,33.42857142857143,4,0.0017269007512599418,False
P002,2023-04-29,40,25.0,43.0,33.142857142857146,5,0.0016052847777263638,False
P002,2023-04-30,35,40.0,36.0,32.714285714285715,6,0.001846549551656208,False
P002,2023-05-01,25,35.0,28.0,32.57142857142857,0,0.0015840201076370564,False
P002,2023-05-02,31,25.0,29.0,32.142857142857146,1,0.0013658971388296518,False
P002,2023-05-03,28,31.0,40.0,32.42857142857143,2,0.002493424965464347,False
P002,2023-05-04,29,28.0,31.0,30.714285714285715,3,0.001397545845082626,False
P002,2023-05-05,28,29.0,25.0,30.428571428571427,4,0.0012416165974733166,False
P002,2023-05-06,38,28.0,40.0,30.857142857142858,5,0.0017825812319215116,False
P002,2023-05-07,38,38.0,35.0,30.571428571428573,6,0.001085001446252065,False
P002,2023-05-08,20,38.0,25.0,31.0,0,0.002143583862265861,False
P002,2023-05-09,30,20.0,31.0,30.285714285714285,1,0.00201522674106904,False
P002,2023-05-10,24,30.0,28.0,30.142857142857142,2,0.001457465046399339,False
P002,2023-05-11,22,24.0,29.0,29.571428571428573,3,0.0017370807751219922,False
P002,2023-05-12,27,22.0,28.0,28.571428571428573,4,0.0011393853076166703,False
P002,2023-05-13,37,27.0,38.0,28.428571428571427,5,0.001223259206030838,False
P002,2023-05-14,34,37.0,38.0,28.285714285714285,6,0.001443909771737669,False
P002,2023-05-15,31,34.0,20.0,27.714285714285715,0,0.0023157080862474346,False
P002,2023-05-16,22,31.0,30.0,29.285714285714285,1,0.0018929952991447977,False
P002,2023-05-17,26,22.0,24.0,28.142857142857142,2,0.0022802422954523297,False
P002,2023-05-18,25,26.0,22.0,28.428571428571427,3,0.001763598228276777,False
P002,2023-05-19,28,25.0,27.0,28.857142857142858,4,0.0010640765636618355,False
P002,2023-05-20,38,28.0,37.0,29.0,5,0.00123509316185613,False
P002,2023-05-21,33,38.0,34.0,29.142857142857142,6,0.0013189524985146416,False
P002,2023-05-22,31,33.0,31.0,29.0,0,0.001417737576369162,False
P002,2023-05-23,28,31.0,22.0,29.0,1,0.0021092882953495005,False
P002,2023-05-24,20,28.0,26.0,29.857142857142858,2,0.0018554288505333437,False
P002,2023-05-25,20,20.0,25.0,29.0,3,0.00177995805838447,False
P002,2023-05-26,28,20.0,28.0,28.285714285714285,4,0.0013033093492941764,False
P002,2023-05-27,36,28.0,38.0,28.285714285714285,5,0.0012754505528195632,False
P002,2023-05-28,36,36.0,33.0,28.0,6,0.001520272400905823,False
P002,2023-05-29,28,36.0,31.0,28.428571428571427,0,0.0014389543427572615,False
P002,2023-05-30,29,28.0,28.0,28.0,1,0.0013230540557602425,False
P002,2023-05-31,32,29.0,20.0,28.142857142857142,2,0.0015042123542137612,False
P002,2023-06-01,24,32.0,20.0,29.857142857142858,3,0.0016107624014044257,False
P002,2023-06-02,23,24.0,28.0,30.428571428571427,4,0.0016455753327571817,False
P002,2023-06-03,32,23.0,36.0,29.714285714285715,5,0.0014213979087176487,False
P002,2023-06-04,38,32.0,36.0,29.142857142857142,6,0.0015959214862078061,False
P002,2023-06-05,33,38.0,28.0,29.428571428571427,0,0.0017669242375947976,False
P002,2023-06-06,26,33.0,29.0,30.142857142857142,1,0.001493415003438272,False
P002,2023-06-07,18,26.0,32.0,29.714285714285715,2,0.002038976691025448,False
P002,2023-06-08,21,18.0,24.0,27.714285714285715,3,0.002076989729940767,False
P002,2023-06-09,25,21.0,23.0,27.285714285714285,4,0.0016291907407673001,False
P002,2023-06-10,35,25.0,32.0,27.571428571428573,5,0.0014821087510526834,False
P002,2023-06-11,35,35.0,38.0,28.0,6,0.00144165476812546,False
P002,2023-06-12,28,35.0,33.0,27.571428571428573,0,0.001842933497709183,False
P002,2023-06-13,27,28.0,26.0,26.857142857142858,1,0.0016187338517612033,False
P002,2023-06-14,32,27.0,18.0,27.0,2,0.002154738598283271,False
P002,2023-06-15,26,32.0,21.0,29.0,3,0.0014330033044279264,False
P002,2023-06-16,25,26.0,25.0,29.714285714285715,4,0.0011185808640822449,False
P002,2023-06-17,39,25.0,35.0,29.714285714285715,5,0.0014035701099672738,False
P002,2023-06-18,31,39.0,35.0,30.285714285714285,6,0.0013942906831963646,False
P002,2023-06-19,30,31.0,28.0,29.714285714285715,0,0.0014520927907844701,False
P002,2023-06-20,29,30.0,27.0,30.0,1,0.0013608947015854174,False
P002,2023-06-21,28,29.0,32.0,30.285714285714285,2,0.001325284146328475,False
P002,2023-06-22,35,28.0,26.0,29.714285714285715,3,0.001973725939317013,False
P002,2023-06-23,26,35.0,25.0,31.0,4,0.0013751084847735354,False
P002,2023-06-24,45,26.0,39.0,31.142857142857142,5,0.0020696651520242066,False
P002,2023-06-25,36,45.0,31.0,32.0,6,0.0021726505317590213,False
P002,2023-06-26,23,36.0,30.0,32.714285714285715,0,0.0016728389328109403,False
P002,2023-06-27,29,23.0,29.0,31.714285714285715,1,0.001458971724424172,False
P002,2023-06-28,24,29.0,28.0,31.714285714285715,2,0.001480194099875376,False
P002,2023-06-29,26,24.0,35.0,31.142857142857142,3,0.001766053808565726,False
P002,2023-06-30,30,26.0,26.0,29.857142857142858,4,0.0012395715793582257,False
P002,2023-07-01,40,30.0,45.0,30.428571428571427,5,0.0022916756380522477,False
P002,2023-07-02,35,40.0,36.0,29.714285714285715,6,0.0013530334138396989,False
P002,2023-07-03,33,35.0,23.0,29.571428571428573,0,0.001970083769662974,False
P002,2023-07-04,33,33.0,29.0,31.0,1,0.0018550755160249102,False
P002,2023-07-05,34,33.0,24.0,31.571428571428573,2,0.0022950484751318935,False
P002,2023-07-06,31,34.0,26.0,33.0,3,0.0018205451664918253,False
P002,2023-07-07,34,31.0,30.0,33.714285714285715,4,0.00133175447681646,False
P002,2023-07-08,30,34.0,40.0,34.285714285714285,5,0.002212437943584381,False
P002,2023-07-09,36,30.0,35.0,32.857142857142854,6,0.0027178081034784575,False
P002,2023-07-10,25,36.0,33.0,33.0,0,0.001592723913798404,False
P002,2023-07-11,29,25.0,33.0,31.857142857142858,1,0.0013989182951721997,False
P002,2023-07-12,27,29.0,34.0,31.285714285714285,2,0.0016940058389802054,False
P002,2023-07-13,28,27.0,31.0,30.285714285714285,3,0.0014231243932260511,False
P002,2023-07-14,36,28.0,34.0,29.857142857142858,4,0.002948300662492854,False
P002,2023-07-15,37,36.0,30.0,30.142857142857142,5,0.0028373630565424247,False
P002,2023-07-16,39,37.0,36.0,31.142857142857142,6,0.0012600454860005402,False
P002,2023-07-17,28,39.0,25.0,31.571428571428573,0,0.001559528621610393,False
P002,2023-07-18,29,28.0,29.0,32.0,1,0.001260798378004735,False
P002,2023-07-19,29,29.0,27.0,32.0,2,0.0016292477457935835,False
P002,2023-07-20,31,29.0,28.0,32.285714285714285,3,0.0012508146707311133,False
P002,2023-07-21,34,31.0,36.0,32.714285714285715,4,0.0015539893058820523,False
P002,2023-07-22,44,34.0,37.0,32.42857142857143,5,0.001877203649570705,False
P002,2023-07-23,39,44.0,39.0,33.42857142857143,6,0.0014850797680530487,False
P002,2023-07-24,31,39.0,28.0,33.42857142857143,0,0.00138302744760964,False
P002,2023-07-25,24,31.0,29.0,33.857142857142854,1,0.002071007948883337,False
P002,2023-07-26,29,24.0,29.0,33.142857142857146,2,0.0020101778948560084,False
P002,2023-07-27,33,29.0,31.0,33.142857142857146,3,0.0010737357872641295,False
P002,2023-07-28,33,33.0,34.0,33.42857142857143,4,0.0013591114675393957,False
P002,2023-07-29,39,33.0,44.0,33.285714285714285,5,0.0019297777107316482,False
P002,2023-07-30,41,39.0,39.0,32.57142857142857,6,0.0014812356973860931,False
P002,2023-07-31,31,41.0,31.0,32.857142857142854,0,0.001271992362045103,False
P002,2023-08-01,34,31.0,24.0,32.857142857142854,1,0.0020380500067657785,False
P002,2023-08-02,30,34.0,29.0,34.285714285714285,2,0.0011573480781930262,False
P002,2023-08-03,28,30.0,33.0,34.42857142857143,3,0.001410850908693902,False
P002,2023-08-04,31,28.0,33.0,33.714285714285715,4,0.0014266898500741483,False
P002,2023-08-05,26,31.0,39.0,33.42857142857143,5,0.0026855654645086434,False
P002,2023-08-06,40,26.0,41.0,31.571428571428573,6,0.0028938249877435056,False
P002,2023-08-07,15,40.0,31.0,31.428571428571427,0,0.00312614968176513,False
P002,2023-08-08,22,15.0,34.0,29.142857142857142,1,0.003092994638185435,False
P002,2023-08-09,31,22.0,30.0,27.428571428571427,2,0.001983671809802088,False
P002,2023-08-10,31,31.0,28.0,27.571428571428573,3,0.0018951811918745652,False
P002,2023-08-11,25,31.0,31.0,28.0,4,0.0019697103176760343,False
P002,2023-08-12,35,25.0,26.0,27.142857142857142,5,0.0021213794043993387,False
P002,2023-08-13,44,35.0,40.0,28.428571428571427,6,0.0026000756028353713,False
P002,2023-08-14,28,44.0,15.0,29.0,0,0.003544236805843604,False
P002,2023-08-15,38,28.0,22.0,30.857142857142858,1,0.0028018263119733086,False
P002,2023-08-16,30,38.0,31.0,33.142857142857146,2,0.0017719753752546905,False
P002,2023-08-17,31,30.0,31.0,33.0,3,0.0010321201205009901,False
P002,2023-08-18,36,31.0,25.0,33.0,4,0.0019758845530282766,False
P002,2023-08-19,39,36.0,35.0,34.57142857142857,5,0.0017417885033343705,False
P002,2023-08-20,34,39.0,44.0,35.142857142857146,6,0.002483856060512361,False
P002,2023-08-21,29,34.0,28.0,33.714285714285715,0,0.001797832648064129,False
P002,2023-08-22,30,29.0,38.0,33.857142857142854,1,0.0016649648836970937,False
P002,2023-08-23,24,30.0,30.0,32.714285714285715,2,0.0014659229120781987,False
